Suburb,Address,Rooms,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Propertycount,Price_Bin,Landsize_Bin,Distance_Bin,Type,Regionname,Cluster
Craigieburn,4 Bradworth St,6.5,3846374.922851208,S,LJ,7/10/2017,39.93514228735511,3064.0,4.0,3.9825634441478384,7.965126888295677,267485.53636400116,200.0,1994.0,Hume City Council,-37.406530855931614,144.8415708844903,15510.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Craigieburn,27 Metropolitan Av,6.5,3198430.416913309,S,Barry,7/10/2017,39.93514228735511,3064.0,4.0,3.9825634441478384,7.965126888295677,266720.0925763424,140.0,1980.0,Hume City Council,-37.4077700781052,144.8531123198837,15510.0,Murah,Besar,Jauh,t,Northern Metropolitan,0
Craigieburn,18 Pymble Gdns,6.5,3619896.9770956207,S,LJ,7/10/2017,39.93514228735511,3064.0,4.0,3.9825634441478384,7.965126888295677,230605.23503943873,0.0,2009.0,Hume City Council,-37.44314258161878,144.8232381251298,15510.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Craigieburn,22 Scottsdale Ct,6.5,4375070.981960042,S,Raine,7/10/2017,39.93514228735511,3064.0,4.0,3.9825634441478384,7.965126888295677,283505.57933704706,237.0,2010.0,Hume City Council,-37.434686712669624,144.83731676863454,15510.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Dallas,35 Kaniva St,6.5,3685947.6468793056,SP,Barry,7/10/2017,33.05709612896938,3047.0,4.0,3.9825634441478384,7.965126888295677,257042.54367396192,144.0,1997.0,Hume City Council,-37.549096077460085,144.8655122091494,2246.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Dandenong,18 Fifth Av,6.5,3484368.9891743828,SP,LJH,7/10/2017,43.21338449606112,3175.0,4.0,3.9825634441478384,7.965126888295677,252359.58940358867,109.0,1960.0,Greater Dandenong City Council,-38.12004947008272,145.38043191847186,10894.0,Sedang,Besar,Jauh,t,South-Eastern Metropolitan,3
Dandenong,17 Lenaro St,4.666666666666667,3970162.251367899,SP,C21,7/10/2017,43.21338449606112,3175.0,3.0,0.0,13.616474352588542,251467.60166493274,134.0,1960.0,Greater Dandenong City Council,-38.15554954058475,145.3861358675341,10894.0,Sedang,Besar,Jauh,t,South-Eastern Metropolitan,3
Dingley Village,46 Rhoda St,6.5,5395558.394617912,S,Buxton,7/10/2017,41.28303022047283,3172.0,4.0,3.9825634441478384,7.965126888295677,255505.97283347684,151.0,1975.0,Kingston City Council,-38.12948942722853,145.23216739635959,3940.0,Sedang,Besar,Jauh,t,South-Eastern Metropolitan,3
Donvale,73 Darvall St,6.5,5569697.474520561,PI,Barry,7/10/2017,35.528604305873586,3111.0,4.0,3.9825634441478384,0.0,279398.7835422803,133.0,1980.0,Manningham City Council,-37.796248005667806,145.32858130458857,4790.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Donvale,9 Kevin Ct,6.5,5790493.5501398295,PI,Barry,7/10/2017,35.528604305873586,3111.0,4.0,0.0,7.965126888295677,277348.93300239905,166.0,1980.0,Manningham City Council,-37.793204621800335,145.3385202927538,4790.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Eltham,36 John St,4.666666666666667,7441035.703829922,S,Fletchers,7/10/2017,37.515957043281425,3095.0,5.0,3.9825634441478384,7.965126888295677,347941.86921790143,265.0,1999.0,Banyule City Council,-37.64624745109785,145.2750710132189,6990.0,Mahal,Besar,Jauh,t,Northern Metropolitan,3
Eltham,17 Onkara Ct,6.5,5533026.058759329,PI,Buckingham,7/10/2017,37.515957043281425,3095.0,4.0,3.9825634441478384,18.0,308195.5753742586,180.0,1985.0,Banyule City Council,-37.626182986199105,145.31606695480656,6990.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Eltham,134 Pitt St,4.666666666666667,5100730.832395342,S,Nelson,7/10/2017,37.515957043281425,3095.0,3.0,3.9825634441478384,7.965126888295677,287324.4181266087,161.0,1980.0,Banyule City Council,-37.648762343156015,145.28146172537888,6990.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Epping,635 Dalton Rd,4.666666666666667,3484368.9891743828,SP,Ristic,7/10/2017,39.04102205039314,3076.0,3.0,0.0,7.965126888295677,256703.1328563494,106.0,1980.0,Whittlesea City Council,-37.50320840932653,145.04761889058065,10926.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Epping,1 Discovery Pl,6.5,4645841.2548259245,S,Melbourne,7/10/2017,39.04102205039314,3076.0,4.0,3.9825634441478384,7.965126888295677,245940.52141122994,230.0,2012.0,Whittlesea City Council,-37.46761721954703,145.0076149401343,10926.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Epping,22 Hendersons Rd,4.666666666666667,3877689.2135116667,S,Iconek,7/10/2017,39.04102205039314,3076.0,3.0,0.0,7.965126888295677,247070.82850641315,110.0,1978.0,Whittlesea City Council,-37.523947156878556,145.06059108242783,10926.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Ferntree Gully,3 Satori Ct,6.5,5100730.832395342,VB,Appleby,7/10/2017,43.286636647115984,3156.0,4.0,3.9825634441478384,7.965126888295677,271519.9429792886,195.0,1990.0,Knox City Council,-37.963324312835525,145.5199783645927,10788.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Glen Waverley,3 Winmalee Dr,4.666666666666667,5977668.2202547,S,Harcourts,7/10/2017,36.179096532395604,3150.0,3.0,0.0,7.965126888295677,266873.6541962146,123.0,1988.0,Monash City Council,-37.96540183236182,145.28533430618035,15321.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Glenroy,8 Rowan St,4.666666666666667,4717019.053135064,SP,RW,7/10/2017,29.15985443937327,3046.0,3.0,0.0,13.616474352588542,261027.46259193445,90.0,1960.0,Moreland City Council,-37.6060274020229,144.83233773617553,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,298 Waterloo Rd,6.5,6409963.541820264,S,Barry,7/10/2017,29.15985443937327,3046.0,4.0,3.9825634441478384,7.965126888295677,270785.0945653035,240.0,2016.0,Moreland City Council,-37.62964551874295,144.83663000553673,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Gowanbrae,147 Gowanbrae Dr,6.5,5279394.5292124795,VB,Nelson,7/10/2017,31.620509678584277,3043.0,4.0,3.9825634441478384,7.965126888295677,220855.214694809,243.0,2005.0,Moreland City Council,-37.61450149482754,144.79530975915287,1071.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Greensborough,165 Elder St,4.666666666666667,4388788.006220722,S,Buckingham,7/10/2017,35.528604305873586,3088.0,3.0,0.0,7.965126888295677,258555.6942313847,117.0,1962.0,Banyule City Council,-37.63888501347834,145.17901956329155,8524.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Greenvale,33 Positano Gr,6.5,4841001.700978035,S,Stockdale,7/10/2017,39.75967678771831,3059.0,4.0,3.9825634441478384,18.0,263439.18201708165,260.0,2014.0,Hume City Council,-37.474888537889086,144.7797431289363,4864.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hallam,64 Frawley Rd,4.666666666666667,3970162.251367899,SP,O'Brien,7/10/2017,48.10000000000001,3803.0,3.0,3.9825634441478384,7.965126888295677,286446.40485831967,124.0,1980.0,Casey City Council,-38.15456545238809,145.4803368724479,3728.0,Sedang,Besar,Jauh,t,South-Eastern Metropolitan,3
Heidelberg Heights,19 Collins St,2.833333333333333,4614937.3697776375,PI,Nelson,7/10/2017,25.027977317895935,3081.0,2.0,0.0,0.0,263120.9844131005,85.0,1950.0,Banyule City Council,-37.67755603483631,145.09271633400235,2947.0,Sedang,Besar,Sedang,t,Northern Metropolitan,3
Keilor East,4 Cain Ct,6.5,6242707.423502818,VB,Barry,7/10/2017,29.91748259329122,3033.0,4.0,3.9825634441478384,7.965126888295677,272249.39201744355,265.0,1980.0,Brimbank City Council,-37.700117167937705,144.74658773271508,5629.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Keysborough,8 Cromwell Ct,6.5,4816516.113664955,S,Barry,7/10/2017,43.57683322008772,3173.0,4.0,3.9825634441478384,7.965126888295677,228369.15926389312,160.0,1975.0,Greater Dandenong City Council,-38.12992679976039,145.3006910921171,8459.0,Sedang,Besar,Jauh,t,South-Eastern Metropolitan,3
Lalor,13 Curtin Av,4.666666666666667,4711977.456669322,S,Raine,7/10/2017,35.747937070106936,3075.0,3.0,0.0,7.965126888295677,277899.7114883367,184.0,1970.0,Whittlesea City Council,-37.54570644033822,145.02985843380162,8279.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Meadow Heights,10 Binnak Ct,4.666666666666667,3161179.697277347,S,YPA,7/10/2017,36.91069425233389,3048.0,3.0,3.9825634441478384,7.965126888295677,281407.1642547122,136.0,1990.0,Hume City Council,-37.50829286500933,144.85395169700325,4704.0,Murah,Besar,Jauh,t,Northern Metropolitan,0
Mentone,2 Daly Ct,8.333333333333332,6242707.423502818,VB,Barry,7/10/2017,39.40377179144027,3194.0,5.0,6.808237176294271,7.965126888295677,272684.5025785935,241.0,1975.0,Kingston City Council,-38.11485567126696,145.13571533462527,6162.0,Sedang,Besar,Jauh,t,South-Eastern Metropolitan,3
Mill Park,411 Childs Rd,4.666666666666667,4107858.3290525307,SP,The,7/10/2017,37.41641905403242,3082.0,3.0,3.9825634441478384,7.965126888295677,262801.76366393815,140.0,1980.0,Whittlesea City Council,-37.55481836808515,145.1191567132674,10529.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Montmorency,48 Para Rd,8.333333333333332,5054766.280917828,S,Barry,7/10/2017,35.63858948740872,3094.0,5.0,3.9825634441478384,7.965126888295677,310891.0595226792,183.0,1950.0,Banyule City Council,-37.64896280556644,145.2059368613745,3891.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Mount Waverley,11 Rosaline Av,4.666666666666667,7207506.037787943,S,Buxton,7/10/2017,33.30693296276705,3149.0,3.0,0.0,7.965126888295677,271373.40779777226,132.0,1965.0,Monash City Council,-37.921445892910626,145.2350479860198,13366.0,Mahal,Besar,Jauh,t,Northern Metropolitan,3
Newport,104 Champion Rd,2.833333333333333,4491501.6207730435,SP,Williams,7/10/2017,19.212672151339895,3015.0,2.0,0.0,0.0,214040.61058885485,79.0,1950.0,Hobsons Bay City Council,-37.87931233900882,144.74939201536438,5498.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Newport,72 Graham St,4.666666666666667,5847587.897797524,SP,Williams,7/10/2017,19.212672151339895,3015.0,3.0,3.9825634441478384,7.965126888295677,240688.57346846067,120.0,1940.0,Hobsons Bay City Council,-37.85480125336958,144.73901426188664,5498.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Newport,7 Melrose St,4.666666666666667,5614058.308873335,PI,Sweeney,7/10/2017,19.212672151339895,3015.0,3.0,3.9825634441478384,7.965126888295677,200335.056746267,159.0,2017.0,Hobsons Bay City Council,-37.87856516093357,144.7505366205274,5498.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Newport,7 Mirls St,8.333333333333332,7466147.14030229,PI,Williams,7/10/2017,19.212672151339895,3015.0,5.0,3.9825634441478384,0.0,212725.65669674447,222.0,1930.0,Hobsons Bay City Council,-37.87331669055134,144.7591593127552,5498.0,Mahal,Sedang,Sedang,t,Western Metropolitan,2
Newport,58 Peel St,4.666666666666667,6724525.443837976,S,Williams,7/10/2017,19.212672151339895,3015.0,3.0,0.0,0.0,210042.31585057787,133.0,1910.0,Hobsons Bay City Council,-37.874647032002386,144.77777822340647,5498.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Niddrie,36 Shaw St,2.833333333333333,7043735.415638447,PI,Barry,7/10/2017,27.88055714616633,3042.0,2.0,0.0,0.0,267485.53636400116,380.0,2016.0,Moonee Valley City Council,-37.68213022256526,144.77604223890927,2291.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Nunawading,3 Gladys St,4.666666666666667,5907587.921227881,S,Fletchers,7/10/2017,34.74020992894498,3131.0,3.0,0.0,7.965126888295677,257211.81492972394,119.0,1960.0,Manningham City Council,-37.8099158972882,145.3226102809883,4973.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Oakleigh South,338 Huntingdale Rd,6.5,5693453.432979181,PI,Woodards,7/10/2017,34.85487535920884,3167.0,4.0,3.9825634441478384,7.965126888295677,275114.7443699791,174.0,1970.0,Kingston City Council,-37.998623920927116,145.1867074946363,3692.0,Sedang,Besar,Jauh,t,South-Eastern Metropolitan,3
Oakleigh South,596 Warrigal Rd,6.5,4882280.245175225,S,Buxton,7/10/2017,34.85487535920884,3167.0,4.0,3.9825634441478384,7.965126888295677,248373.45820169145,185.0,1980.0,Kingston City Council,-38.028201238393656,145.14494848294004,3692.0,Sedang,Besar,Jauh,t,South-Eastern Metropolitan,3
Parkdale,17 Queen St,4.666666666666667,6916267.178415612,S,Buxton,7/10/2017,40.705143288676624,3195.0,3.0,3.9825634441478384,7.965126888295677,191232.16176731334,138.0,1950.0,Kingston City Council,-38.13085621639057,145.13014492283202,5087.0,Mahal,Sedang,Jauh,t,South-Eastern Metropolitan,3
Point Cook,46 Dingo St,4.666666666666667,2973366.1504647816,S,LJ,7/10/2017,33.91742007314708,3030.0,3.0,3.9825634441478384,7.965126888295677,190902.88263476006,126.0,2017.0,Wyndham City Council,-37.99847813008318,144.5433630860267,15542.0,Murah,Sedang,Jauh,t,Western Metropolitan,2
Point Cook,4 Teeside Ct,6.5,5922445.8793160645,SP,hockingstuart,7/10/2017,33.91742007314708,3030.0,4.0,6.808237176294271,7.965126888295677,307992.968023421,325.0,2003.0,Wyndham City Council,-37.95805761859779,144.5287121399405,15542.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Point Cook,82 Yuruga Bvd,8.333333333333332,5450287.743605042,S,LJ,7/10/2017,33.91742007314708,3030.0,5.0,3.9825634441478384,7.965126888295677,247070.82850641315,320.0,2009.0,Wyndham City Council,-37.98227712254913,144.50047854592012,15542.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Preston,21 Dean St,6.5,6817139.159526524,S,Nelson,7/10/2017,24.241930033011723,3072.0,4.0,3.9825634441478384,13.616474352588542,268245.12360013236,175.0,1920.0,Darebin City Council,-37.67566075386494,145.02251388400578,14577.0,Mahal,Besar,Sedang,t,Northern Metropolitan,0
Reservoir,3 Frankston St,2.833333333333333,5471136.1998109305,S,Nelson,7/10/2017,30.357870033130315,3073.0,2.0,0.0,7.965126888295677,235143.19348337423,90.0,1930.0,Darebin City Council,-37.654539305347555,144.9913043165617,21650.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Ringwood North,4 Athelstane Dr,6.5,5458640.403011487,S,Jellis,7/10/2017,39.31373627352089,3134.0,4.0,0.0,7.965126888295677,284666.73371357453,131.0,1980.0,Manningham City Council,-37.77767789691956,145.42457552425773,3619.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Roxburgh Park,5 Amalfi Ct,6.5,3685947.6468793056,S,YPA,7/10/2017,39.93514228735511,3064.0,4.0,3.9825634441478384,7.965126888295677,251467.60166493274,170.0,2010.0,Hume City Council,-37.48115754417897,144.86169685860617,5833.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Roxburgh Park,33 Edgecombe Wy,6.5,4226648.684578346,S,Jason,7/10/2017,39.93514228735511,3064.0,4.0,3.9825634441478384,7.965126888295677,267941.98575406295,211.0,2000.0,Hume City Council,-37.483289735271754,144.8513572586338,5833.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Seabrook,18 Eva Ct,4.666666666666667,3484368.9891743828,S,LJ,7/10/2017,34.85487535920884,3028.0,3.0,3.9825634441478384,7.965126888295677,247257.96818002322,111.0,2000.0,Hobsons Bay City Council,-37.93212507223002,144.5223023510278,1793.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Seddon,22 Margaret St,2.833333333333333,4899152.070469847,S,Thomson,7/10/2017,16.085431463065298,3011.0,2.0,0.0,0.0,175213.633684401,75.0,1900.0,Maribyrnong City Council,-37.798270853627635,144.77424902415393,2417.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
South Morang,6 Chauvel Pl,6.5,3821142.58808364,S,HAR,7/10/2017,39.8476135679231,3752.0,4.0,3.9825634441478384,13.616474352588542,265948.7012248911,174.0,2004.0,Whittlesea City Council,-37.49834263990968,145.11490259741154,7969.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Sunshine West,2 Daley St,4.666666666666667,4291747.930139376,S,Purplebricks,7/10/2017,28.045295356540294,3020.0,3.0,0.0,7.965126888295677,274121.2507720747,111.0,1970.0,Brimbank City Council,-37.764957645784854,144.62216915149838,6763.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Sunshine West,83 Gresham Wy,6.5,4305758.366880306,S,S&L,7/10/2017,28.045295356540294,3020.0,4.0,3.9825634441478384,7.965126888295677,300080.3193322451,187.0,2002.0,Brimbank City Council,-37.792147638181696,144.61682766073775,6763.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Surrey Hills,102 Empress Rd,4.666666666666667,8217959.57732607,S,RT,7/10/2017,27.546700551218628,3127.0,3.0,3.9825634441478384,7.965126888295677,264072.53387778,144.0,1950.0,Boroondara City Council,-37.829287855678174,145.171655936743,5457.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Taylors Hill,23 Eloura Cct,4.666666666666667,2890043.149121126,S,YPA,7/10/2017,37.515957043281425,3037.0,3.0,3.9825634441478384,7.965126888295677,173263.12757637497,128.0,2009.0,Melton City Council,-37.63084829320554,144.51406119385425,4242.0,Murah,Sedang,Jauh,t,Western Metropolitan,2
Taylors Hill,21 Rushcutters Pl,6.5,4235201.2956708325,SP,Barry,7/10/2017,37.515957043281425,3037.0,4.0,3.9825634441478384,7.965126888295677,269448.50278800883,236.0,2005.0,Melton City Council,-37.636279002142714,144.50831909128664,4242.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Taylors Hill,17 Willowood Ct,6.5,4263576.316216073,S,O'Brien,7/10/2017,37.515957043281425,3037.0,4.0,3.9825634441478384,7.965126888295677,268245.12360013236,182.0,2004.0,Melton City Council,-37.62600074764416,144.5336339421413,4242.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Truganina,21 Montezuma Av,6.5,4101970.80276764,S,hockingstuart,7/10/2017,37.90893803221493,3029.0,4.0,3.9825634441478384,7.965126888295677,259716.84860791216,226.0,2013.0,Melton City Council,-37.862418824966014,144.42792965533948,5811.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Wantirna,17 Marlesford Av,6.5,5943890.627656452,SP,Barry,7/10/2017,33.91742007314708,3152.0,4.0,3.9825634441478384,7.965126888295677,296843.32718442986,144.0,1980.0,Knox City Council,-37.90810603068911,145.43146223198835,5424.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Watsonia,11 Rushworth St,4.666666666666667,5828648.462780724,S,Ray,7/10/2017,33.6755910531782,3087.0,3.0,3.9825634441478384,7.965126888295677,269597.90472358366,134.0,1952.0,Banyule City Council,-37.61978641292077,145.15162534639077,2329.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Watsonia North,6 Damien Ct,6.5,4845880.564508205,S,Barry,7/10/2017,33.6755910531782,3087.0,4.0,3.9825634441478384,7.965126888295677,248003.01908736388,154.0,1990.0,Banyule City Council,-37.5974257422298,145.1576917537546,1442.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Williamstown,54 Anzac Cr,4.666666666666667,7915094.838668574,S,Greg,7/10/2017,20.722470136015225,3016.0,3.0,0.0,7.965126888295677,248188.4114240655,125.0,1950.0,Hobsons Bay City Council,-37.90426079717993,144.7713112042356,6380.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Wollert,17 Champions Pde,4.666666666666667,2792602.103834583,S,hockingstuart,7/10/2017,43.79158778112135,3750.0,3.0,3.9825634441478384,7.965126888295677,130009.9875135445,150.0,2011.0,Whittlesea City Council,-37.46559437158721,145.03569592013287,2940.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Yarraville,25 Kingston St,6.5,7443554.080352687,S,hockingstuart,7/10/2017,19.47284738232179,3013.0,4.0,3.9825634441478384,7.965126888295677,220855.214694809,135.0,1950.0,Maribyrnong City Council,-37.818153079971424,144.76287927953493,6543.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Airport West,3 Chancellor Rd,4.666666666666667,4456664.020224831,VB,Nelson,14/10/2017,27.88055714616633,3042.0,3.0,3.9825634441478384,0.0,250567.52689179286,130.0,2017.0,Moonee Valley City Council,-37.658894806810586,144.75914023600248,3464.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Airport West,29 Hilbert Rd,4.666666666666667,4666309.6543802405,PI,Barry,14/10/2017,27.88055714616633,3042.0,3.0,3.9825634441478384,7.965126888295677,262160.2262621667,160.0,1960.0,Moonee Valley City Council,-37.652079084855885,144.74273422866634,3464.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Airport West,31 Kingsley Rd,4.666666666666667,4841001.700978035,S,Nelson,14/10/2017,27.88055714616633,3042.0,3.0,0.0,7.965126888295677,249110.21533035304,100.0,1960.0,Moonee Valley City Council,-37.65375567956132,144.7493538618589,3464.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Albert Park,161 Kerferd Rd,6.5,10727429.594029265,PI,Greg,14/10/2017,8.125601912439775,3206.0,4.0,6.808237176294271,0.0,138749.7243052196,266.0,1890.0,Port Phillip City Council,-37.878419370089624,144.90057528064227,3280.0,Mahal,Sedang,Dekat,t,Southern Metropolitan,1
Alphington,24 Ross St,4.666666666666667,7415762.778014426,VB,Miles,14/10/2017,17.855078838440058,3078.0,3.0,0.0,7.965126888295677,258722.40723018057,132.0,1940.0,Darebin City Council,-37.73855127917425,145.04479553117864,2211.0,Mahal,Besar,Sedang,t,Northern Metropolitan,0
Ardeer,22 Holt St,4.666666666666667,3782987.7001388376,S,Barry,14/10/2017,31.484318435733165,3022.0,3.0,0.0,13.616474352588542,266257.9773860848,197.0,1970.0,Brimbank City Council,-37.74616885077069,144.60692682607794,1281.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Armadale,39 Llaneast St,4.666666666666667,8205536.19434442,S,Marshall,14/10/2017,19.47284738232179,3143.0,3.0,0.0,7.965126888295677,216108.9680566811,136.0,1915.0,Stonnington City Council,-37.902456635486026,145.03754636514634,4836.0,Mahal,Sedang,Sedang,t,Southern Metropolitan,1
Ascot Vale,5 Moonee St,4.666666666666667,7625573.195402872,S,Brad,14/10/2017,13.433717747991027,3032.0,3.0,0.0,7.965126888295677,262641.76754960953,170.0,1930.0,Moonee Valley City Council,-37.74653332788056,144.85130002837568,6567.0,Mahal,Besar,Dekat,t,Western Metropolitan,2
Ashburton,6 Amery St,6.5,8427283.194764968,S,Marshall,14/10/2017,27.546700551218628,3147.0,4.0,3.9825634441478384,7.965126888295677,254815.3434921239,233.0,1930.0,Boroondara City Council,-37.91306291938346,145.1217129981314,3052.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Avondale Heights,68 MacEy Av,4.666666666666667,4742130.473561701,PI,Nelson,14/10/2017,26.329348815132292,3034.0,3.0,0.0,0.0,258722.40723018057,96.0,1950.0,Moonee Valley City Council,-37.72451891044398,144.72835035711813,4502.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Balwyn,52A Banool Rd,4.666666666666667,7085322.324085169,S,Ray,14/10/2017,23.210940908658255,3103.0,3.0,0.0,7.965126888295677,196357.30318607605,100.0,1994.0,Boroondara City Council,-37.81425317489574,145.1675735116617,5682.0,Mahal,Sedang,Sedang,t,Southern Metropolitan,1
Balwyn,1 Northcote Av,8.333333333333332,10727429.594029265,VB,Fletchers,14/10/2017,23.210940908658255,3103.0,5.0,9.0,13.616474352588542,261352.43036966637,437.0,2017.0,Boroondara City Council,-37.82471366794921,145.1541244009966,5682.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Balwyn North,27 Highview Rd,4.666666666666667,7286901.188627958,VB,Jellis,14/10/2017,26.685253811410345,3104.0,3.0,0.0,7.965126888295677,263120.9844131005,154.0,1952.0,Boroondara City Council,-37.757358298043926,145.1421442002907,7809.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Balwyn North,5 Highview Rd,6.5,7286901.188627958,VB,Fletchers,14/10/2017,26.685253811410345,3104.0,4.0,3.9825634441478384,0.0,262801.76366393815,0.0,1965.0,Boroondara City Council,-37.761950709628366,145.14111405564398,7809.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Bellfield,87 Liberty Pde,4.666666666666667,6114187.581300528,PI,Collings,14/10/2017,25.027977317895935,3081.0,3.0,0.0,13.616474352588542,287199.4620780755,93.0,1955.0,Banyule City Council,-37.70680532290395,145.05412406325695,790.0,Sedang,Besar,Sedang,t,Northern Metropolitan,3
Bentleigh,31 Cushing Av,4.666666666666667,7613536.657539241,S,Woodards,14/10/2017,29.466566972663813,3204.0,3.0,0.0,7.965126888295677,251646.64151048806,131.0,1960.0,Glen Eira City Council,-38.00358080962146,145.0759287916119,6795.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Bentleigh,1 Donaldson St,4.666666666666667,7847529.964826076,S,Jellis,14/10/2017,29.466566972663813,3204.0,3.0,0.0,7.965126888295677,254294.20020905053,0.0,1940.0,Glen Eira City Council,-37.99995426237818,145.06799286248182,6795.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Bentleigh,9 Yawla St,6.5,8897777.024594685,S,Jellis,14/10/2017,29.466566972663813,3204.0,4.0,6.808237176294271,7.965126888295677,252714.15252136794,353.0,2008.0,Glen Eira City Council,-37.99754871345299,145.03754636514634,6795.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Bentleigh East,31 Pasadena Cr,4.666666666666667,6276732.965448005,S,Woodards,14/10/2017,32.8039056805855,3165.0,3.0,0.0,13.616474352588542,252714.15252136794,200.0,1960.0,Glen Eira City Council,-38.028383476948605,145.12810371029136,10969.0,Sedang,Besar,Jauh,t,Southern Metropolitan,1
Bentleigh East,2 Warwick St,4.666666666666667,5693453.432979181,S,Jellis,14/10/2017,32.8039056805855,3165.0,3.0,3.9825634441478384,13.616474352588542,219874.68753948208,99.0,1970.0,Glen Eira City Council,-38.01107081422943,145.117229961243,10969.0,Sedang,Besar,Jauh,t,Southern Metropolitan,1
Briar Hill,8 Suzanne Ct,4.666666666666667,4742130.473561701,SP,Flannagan,14/10/2017,35.528604305873586,3088.0,3.0,0.0,0.0,286698.05915644974,116.0,1989.0,Banyule City Council,-37.612879571688595,145.21927151152323,1390.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Brunswick,75 Rose St,8.333333333333332,6242707.423502818,VB,Nelson,14/10/2017,16.39214399635584,3056.0,5.0,6.808237176294271,0.0,197289.49376702678,176.0,1920.0,Moreland City Council,-37.71075989954612,144.89891560315593,11918.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Camberwell,2 Fairview Av,6.5,7778783.139074608,VB,Greg,14/10/2017,22.782231427564152,3124.0,4.0,3.9825634441478384,7.965126888295677,260864.57893365138,119.0,1940.0,Boroondara City Council,-37.88146275395709,145.16587568066996,8920.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Carlton North,910 Lygon St,2.833333333333333,7661463.185071157,PI,Woodards,14/10/2017,10.34727325554631,3054.0,3.0,0.0,7.965126888295677,217380.1450582734,173.0,1910.0,Melbourne City Council,-37.763117036379974,144.932280843657,3106.0,Mahal,Besar,Dekat,t,Northern Metropolitan,0
